Date,open,open_1,close_1,high_1,low_1,volume_1,avg_price_5,avg_price_30,avg_price_365,ration_avg_price_5_30,ratio_avg_price_5_365,ratio_avg_price_30_365,avg_volume_5,avg_volume_30,avg_volume_365,ratio_avg_volume_5_30,ration_avg_volume_5_365,ratio_avg_volume_30_365,std_price_5,std_price_30,std_price_365,ratio_std_price_5_30,ratio_std_price_5_365,ratio_std_price_30_365,return_1,return_5,return_30,return_365,moving_avg_5,moving_avg_30,moving_avg_365,close
2007-12-15,13515.11,13339.2,13167.2,13339.45,13158.42,243400000.0,13260.646000000002,13031.085714285713,11441.899206349206,1.0176163591236782,1.1589549742442722,1.1388918464737614,263852000.0,257287619.04761904,275833730.15873015,1.0255137848322426,0.9565617658441004,0.9327634401331605,110.34235283793626,345.09013623178464,1493.5486111606144,0.319749367637165,0.07387931803049307,0.23105383624816886,-0.0049325636105729785,-0.028253791132719912,0.08289930020124676,0.4754586996618163,-0.0047374389106713795,0.004347058172274644,0.0018906701802434184,13339.85
2007-12-14,13473.98,13515.11,13339.85,13515.36,13332.13,245590000.0,13238.486,13072.689999999999,11460.848888888888,1.0126826230867558,1.1551051870891085,1.1406388939194343,226850000.0,245170952.3809524,275895833.3333333,0.9252727445766705,0.8222306123990033,0.888635937044908,64.06669360758424,325.6984123061749,1487.176291465675,0.19670557542465986,0.0430794210311434,0.21900457543280585,0.013112127103712226,-0.008237520119845455,0.07008493393314384,0.5575694171192114,-0.00569960042640508,0.0038763872326594614,0.0018262170401662655,13517.96
2007-12-13,13434.8,13473.98,13517.96,13527.63,13353.92,248800000.0,13292.95,13121.11142857143,11480.246825396825,1.0130963426660937,1.157897578525322,1.1429293836735854,235828000.0,240842380.95238096,275807619.04761904,0.9791798231999194,0.8550452696496523,0.8732259891297592,141.1037432168857,311.7622060507445,1481.971861405298,0.45260054130460803,0.0952135103854687,0.21036985530556038,0.013351724344726422,0.02055921797663229,0.0813407769390077,0.5664497408942161,-0.0016101682661991163,0.0032986676314397867,0.0020381553218059073,13473.9
2007-12-12,13726.87,13434.8,13473.9,13704.52,13321.64,310470000.0,13346.276000000002,13154.242380952379,11499.72623015873,1.0145986073151345,1.1605733678249297,1.1438743947185959,256256000.0,243942380.95238096,275886706.3492063,1.0504775717919337,0.9288450443699213,0.8842121615080956,150.68559496456683,310.4593239827432,1475.7499046697483,0.4853634061669949,0.1021078127721703,0.2103739414113122,-0.003259367537705356,0.02018812366219508,0.054448413894030046,0.5731183209983782,0.004108505122185751,0.0038009597488782264,0.002060952022916657,13432.77
2007-12-11,13623.55,13726.87,13432.77,13780.11,13413.74,280630000.0,13386.336,13193.598095238096,11518.263333333332,1.0146084414100403,1.162183535191503,1.1454502917168443,265778000.0,242930000.0,276076388.8888889,1.0940517844646607,0.9626973210916866,0.8799376179096968,139.04134503748182,289.18076539592016,1470.5461854560665,0.48081117997982675,0.09455081820117085,0.19664854341602017,-0.0030525682987107817,0.015137007678838577,0.06556007710430509,0.5331727048811723,0.004035992068348677,0.002590455005054591,0.0020777189550069187,13727.03
2007-12-08,13618.27,13623.55,13727.03,13754.02,13623.55,190220000.0,13498.302,13235.214285714286,11538.24626984127,1.0198778583108914,1.1698746658997854,1.1470733052655118,255142000.0,236496190.47619048,275700476.1904762,1.0788419022152778,0.9254318437365603,0.8578011679341453,143.78792706569894,300.39508002712006,1466.1866100075174,0.4786627232800137,0.0980693222024185,0.20488188746013708,0.02190612956225709,0.04251701196913542,0.06799454450252823,0.5793934875329784,0.003043870400289905,0.0030855107368863623,0.0019746448047238936,13625.58
2007-12-07,13445.85,13618.27,13625.58,13668.1,13601.36,179420000.0,13555.448,13277.608095238096,11556.862936507936,1.02092544852725,1.172934911011064,1.1488937930806773,241908000.0,229187619.04761904,274987976.1904762,1.055502042410668,0.879703917790345,0.8334459645205267,119.85845639695285,288.91895414628294,1462.7703342619923,0.41485148231661934,0.08193935410744074,0.19751491220393835,-0.0073905280311910675,0.02141928132625176,0.06990564030243476,0.5251069488190298,0.008411609034855919,0.003196435021911955,0.0020933193060583295,13619.89
2007-12-06,13244.01,13445.85,13619.89,13632.9,13426.18,197270000.0,13575.833999999999,13326.694761904762,11576.64257936508,1.0186947508400521,1.172691815172596,1.151170960884556,231602000.0,223215238.0952381,274396309.52380955,1.0375725330238592,0.8440419639824046,0.813477551803114,120.55462923448285,251.1927464418285,1456.796983926929,0.47992878354232665,0.08275321171349274,0.17242810715101534,-0.00041759690229704053,0.007540338926879522,0.08188214061880661,0.5772122259253168,0.004311078007875261,0.0032808648881841682,0.0019531122964450219,13444.96
2007-12-05,13311.24,13244.01,13444.96,13460.24,13244.01,256800000.0,13570.045999999998,13356.098095238098,11596.756547619047,1.01601874314162,1.1701587374261204,1.1517097940613632,220868000.0,220839047.6190476,274300753.96825397,1.000131101728904,0.8052037655921355,0.8050982158241033,127.18454438280891,224.56419052242688,1447.394556829561,0.5663616451355239,0.08787137120468363,0.1551506391003173,-0.012843716065254586,-0.0021478562257401723,0.048136463174011386,0.6051307030362071,0.0015572137584705683,0.0038077904727510784,0.0020841540319828425,13248.73
2007-12-04,13368.22,13311.24,13248.73,13316.28,13237.59,204940000.0,13533.238000000001,13377.457619047618,11615.236865079365,1.0116449915513523,1.1651280259886057,1.1517162994123935,205730000.0,216111904.76190478,273944642.85714287,0.9519605142838256,0.7509911413280838,0.7888889613169153,188.6324207814143,187.28102922574138,1438.576694703044,1.007215848616701,0.13112434079877297,0.13018494593672017,-0.014595060156370831,-0.013700822689586799,0.03504247596518168,0.5420400410163773,-0.0003596559470392776,0.0022943444339192276,0.002152288472873347,13314.57
2007-12-01,13314.25,13368.22,13314.57,13407.24,13296.28,212170000.0,13450.746,13389.736190476191,11634.663373015872,1.0045564609082591,1.1560924084143376,1.1508486117037848,210120000.0,216661904.76190478,273566269.84126985,0.9698059298006549,0.7680771467985326,0.7919905655314069,172.16595578058542,173.11843935170228,1428.261286291157,0.9944980813442881,0.12054233873947395,0.12120922201934652,0.004969532928816585,-0.030047286266585045,0.019748451372167006,0.5814737697304577,-0.0026681543185712877,0.001700723538092242,0.0019923018658753624,13371.72
2007-11-30,13287.91,13314.25,13371.72,13466.99,13281.65,312570000.0,13399.973999999998,13405.343809523809,11655.388095238095,0.9995994276909186,1.1496806361578529,1.1501413509345666,236750000.0,220137619.04761904,273532777.7777778,1.07546361691496,0.8655269833597029,0.8047942949874264,142.61282070639325,154.118093822793,1415.3152228842307,0.9253476809177988,0.1007639982955646,0.10889312241602273,0.004292290325560618,-0.018631133500372137,0.02512733863029327,0.6408850558774046,-0.006055473645259389,0.0009829915032405756,0.002091741199701007,13311.73
2007-11-29,12958.04,13287.91,13311.73,13346.27,13214.75,201410000.0,13338.341999999999,13407.577619047617,11673.176547619049,0.9948360829215519,1.1426488707326705,1.1485800428318143,237578000.0,221764761.9047619,273714920.63492066,1.0713063606653124,0.8679760659335051,0.8102034094098598,73.79889206365704,152.3088233092793,1407.8011124760615,0.4845345821745371,0.05242139064221824,0.10818916248858212,-0.00448633384486063,-0.02262573339432256,0.003536421903953454,0.5077211112419922,-0.003718909973909052,0.0012339231633889936,0.0022360359006293714,13289.45
2007-11-28,12744.78,12958.04,13289.45,13325.87,12958.04,310080000.0,13307.24,13403.938571428569,11691.283055555556,0.9927858091177254,1.1382189565307428,1.146489953902808,248234000.0,229724285.7142857,273818730.15873015,1.0805736068703478,0.9065632575832233,0.8389648348055544,44.6415266295635,154.25564268987455,1399.068223504669,0.2893996346008145,0.03190804128031468,0.11025598330256106,-0.0016737118315950546,-0.01156641596553641,-0.0057175477540930796,0.5228651217368485,-0.0045326573624217695,0.00021400371145579856,0.001887126780894658,12958.44
2007-11-27,12979.99,12744.78,12958.44,12991.85,12744.78,296070000.0,13249.182,13384.835238095236,11709.056746031747,0.9898651544317,1.131532820053179,1.1431181459284856,266460000.0,236881428.57142857,273509404.7619048,1.1248665697727012,0.9742260973876148,0.8660814745205505,165.34496263814108,182.30967290573676,1386.4967765980782,0.9069456381704591,0.1192537663476096,0.13148943148144457,-0.024907727558326355,-0.021910779372815287,-0.030028571193320766,0.5282134378681689,-0.0022986565156898633,-0.0002284537353416408,0.001926522717346563,12743.44
2007-11-24,12796.07,12979.99,12743.44,13037.3,12724.09,265610000.0,13134.956,13346.347142857141,11726.120436507937,0.98416112359476,1.1201450702404363,1.1381724428912408,277148000.0,243700476.19047618,272611468.25396824,1.1372484959093032,1.0166410157836994,0.8939479976808671,271.85350435443974,225.51892089186012,1372.5361059387058,1.205457632021917,0.1980665595449043,0.16430818826264906,-0.016591503298236516,-0.04289511414938667,-0.05964200774958695,0.509280040362935,-0.004361189996080967,-0.0013922332813758851,0.0019400645745394198,12980.88
2007-11-22,13006.65,12796.07,12980.88,12980.88,12796.07,122250000.0,13056.788,13319.244285714285,11745.701626984128,0.9802949566743974,1.1116226526650255,1.1339675320131715,239084000.0,245407619.04761904,270838611.1111111,0.9742321812494664,0.8827544899125043,0.9061027821728895,241.21999931551449,233.86163258326653,1354.916235847617,1.0314646171369217,0.17803314546940283,0.17260228078746573,0.018632331615325116,-0.02922885014044567,-0.04200430404633504,0.6132491219697703,-0.008673397241491587,-0.00286695559159072,0.0018911101285843718,12799.04
2007-11-21,12955.92,13006.65,12799.04,13007.71,12786.03,284550000.0,12954.25,13288.21523809524,11766.522063492064,0.974867562564925,1.1009412917512045,1.1293239554043353,255712000.0,238452857.14285713,269872023.8095238,1.0723796857120604,0.9475305976157129,0.8835775334428796,213.0825856323318,257.5802266576032,1330.309972829964,0.8272474498424085,0.16017513961730434,0.1936242168504936,-0.014008295277361653,-0.03851415255567824,-0.048444498964733955,0.6947230575097091,-0.005805388983538688,-0.0019739037988655015,0.0021516173017063463,13010.14
2007-11-20,13176.3,12955.92,13010.14,13107.37,12839.68,325810000.0,12898.388,13277.000952380951,11786.414365079365,0.971483548601158,1.0943436740367094,1.1264665012726751,258858000.0,244257619.04761904,269774166.6666667,1.0597745159774712,0.9595359081206811,0.9054151554452732,119.14129225315077,264.55847048967775,1311.0631966260803,0.4503401158641008,0.09087379812029783,0.2017892586493912,0.016493424506837898,-0.021017423595408487,-0.017779435346272434,0.6268206190104635,-0.007709781270038893,-0.0022916781598199807,0.0023397189829284025,12958.44
2007-11-17,13109.48,13176.3,12958.44,13176.3,12937.63,285790000.0,12898.387999999999,13265.151904761904,11804.405198412698,0.9723513226689666,1.0926758090051336,1.1237458967052087,256802000.0,247946190.47619048,269454325.3968254,1.0357166589524993,0.9530446379801389,0.9201789212737266,119.14129225315077,273.26671607603214,1295.7667130191594,0.4359890365133293,0.09194656033071683,0.21089190926915838,-0.003973823494597207,0.0,-0.018840381093140363,0.5381394106650049,-0.004076354002352301,-0.0007804844881992274,0.002171354788971604,13176.79
2007-11-16,13231.01,13109.48,13176.79,13211.17,13050.55,314920000.0,12985.058,13262.500476190477,11823.862380952381,0.97908068115145,1.0982078090589285,1.1216724323141367,266664000.0,251846190.47619048,269599960.3174603,1.0588367427587133,0.9891099378723827,0.9341477282846616,134.832244362264,273.8691339007552,1279.2446193444732,0.49232362348334063,0.10539989171997177,0.21408660217081443,0.016850022070557902,0.034005731576403256,-0.0042078311910020184,0.5926346273318202,0.00011042681039352704,-0.0008317712132505239,0.0019434748399690658,13110.05
2007-11-15,13305.47,13231.01,13110.05,13262.14,13055.83,242570000.0,13010.892000000002,13259.779047619048,11842.166904761905,0.9812299249689431,1.0986918276559787,1.1197088467218868,290728000.0,251806666.66666666,269354722.2222222,1.1545683196102832,1.0793499278625769,0.9348515020981213,145.76308095594538,275.1444609070572,1264.3708727453904,0.5297692727500832,0.11528506714129128,0.21761372935586734,-0.005064966505499564,0.009950789160673242,-0.004340330518257598,0.5428470892553056,0.006798731884152411,-0.00012024825948981774,0.0020815446067413514,13231.01
2007-11-14,12975.11,13305.47,13231.01,13367.17,13197.84,267510000.0,13097.285999999998,13254.596190476192,11859.610396825397,0.9881316497148948,1.1043605617521723,1.1176249258596394,287320000.0,252850476.19047618,268525000.0,1.1363237448821626,1.0699934829159297,0.9416273203257655,113.17967012579513,274.5852951152858,1252.992780861987,0.4121840176411346,0.09032747183741476,0.21914355717707082,0.009226509433602538,0.0337501875140635,-0.008159012282746817,0.49752525395433067,0.0020592722599874747,-0.00012655315924822665,0.001954138000132864,13307.09
2007-11-13,13039.16,12975.11,13307.09,13319.45,12975.11,298250000.0,13156.676000000001,13244.554761904761,11879.548611111111,0.9933649138468946,1.107506390242334,1.114903873495407,281808000.0,255205238.0952381,268459880.95238096,1.1042406578458794,1.049721094266546,0.9506270999967628,132.3121153930868,268.25541501519723,1235.704168864474,0.4932318528801778,0.10707426480131763,0.2170870842506789,0.0057501279191837906,0.022824504578736336,-0.015599247223693442,0.6066203369448946,0.006706233202180313,-0.00031158257211059265,0.0018329327472189512,12987.55
2007-11-10,13261.17,13039.16,12987.55,13162.64,12981.04,291980000.0,13162.498000000001,13221.395238095238,11896.586666666666,0.9955453084160487,1.1064096256181046,1.111360393409362,283046000.0,254324761.9047619,268597619.04761904,1.1129313476207774,1.0537919174548582,0.9468615649183147,121.61681347492465,268.4593012636594,1221.1200868339286,0.4530176935664534,0.09959447460261495,0.21984676540675863,-0.024012763121012998,0.002246412376798346,-0.03609571096712907,0.4938589549526338,0.004557573884649492,-0.0006735633542792896,0.0021039403487582253,13042.74
2007-11-09,13299.7,13261.17,13042.74,13262.14,13017.3,356840000.0,13135.688,13202.822380952382,11913.143015873016,0.9949151492752613,1.1026215317400345,1.108256852399153,291430000.0,257953809.52380952,269135753.96825397,1.1297759104158551,1.0828364336697374,0.9584524007696004,132.00988038700063,266.5897936302637,1208.1435719777528,0.49517979885639046,0.10926671585141001,0.22066068951875598,0.004249454285065352,-0.010173190890953037,-0.02903570894164053,0.47034340637661276,0.0005497859593663341,-0.0016618202868177484,0.0018115962088973746,13266.29
2007-11-08,13646.72,13299.7,13266.29,13354.0,13079.48,403680000.0,13166.935999999998,13180.882380952382,11930.295714285714,0.9989419235716315,1.10365545962398,1.1048244483302434,323652000.0,268118571.42857143,269760277.7777778,1.2071226482952637,1.1997763446352059,0.9939142027776278,142.49896659202614,238.80203480670613,1196.446031241346,0.5967242561704689,0.1191018757813752,0.19959281787156116,0.01713980344620847,0.011917574685069973,-0.0335644345499354,0.4832929143172766,-0.001970327597732176,-0.0013141049256855516,0.0017478612955326835,13300.02
2007-11-07,13542.34,13646.72,13300.02,13647.29,13285.63,273050000.0,13180.738000000001,13165.379523809524,11948.566468253968,1.0011665805883303,1.1031229591449132,1.1018375768163065,324760000.0,272577142.85714287,269477341.26984125,1.1914425274103269,1.2051477072975922,1.0115030138441126,153.1969479780772,218.16495207419374,1181.9226927711682,0.7022069609328351,0.1296167244398087,0.18458479002774558,0.0025425344990950417,0.005215777178008347,-0.023893294817541676,0.5294780577727842,0.002470626392609431,-0.0015410728359735813,0.0017830989062266888,13660.94
2007-11-06,13592.58,13542.34,13660.94,13669.72,13511.86,252360000.0,13251.508000000002,13167.334285714287,11966.509603174603,1.006392616186333,1.1073828910382104,1.1003487835935983,315582000.0,275200476.1904762,269428611.1111111,1.1467349343595405,1.1713009939759347,1.0214226137883506,266.2068687502436,222.58022103162708,1173.395654232588,1.1960041530932681,0.22686880404746806,0.1896889767988758,0.027136801298043165,0.026591087908776477,0.0030139744153587947,0.49475176901437423,0.001133831405707932,-0.0010680698583409092,0.00190323162685567,13543.4
2007-11-03,13569.9,13592.58,13543.4,13618.27,13446.91,259590000.0,13362.678,13172.021904761907,11982.057698412698,1.014474322667894,1.1152239737395186,1.099312174611448,309104000.0,275333333.3333333,269447103.17460316,1.1226537530266345,1.1471787833610478,1.0218455870906722,243.51471068464744,229.64396692481355,1168.1965971200807,1.0604010806187443,0.20845353537664535,0.19657989716024493,-0.00860409312975541,0.04279868027457068,0.007321702704954162,0.4070655606901824,0.005411166081479807,0.00024404434167529104,0.001808538807960436,13595.1
2007-11-02,13924.16,13569.9,13595.1,13632.9,13446.02,279780000.0,13473.15,13188.515714285715,11999.023055555555,1.021581980253166,1.1228539138244193,1.099132458802921,293692000.0,278897142.85714287,269839206.3492063,1.0530477185649598,1.0883963230307057,1.0335679037545582,178.7715061184125,247.1967852632618,1160.398034706004,0.7231951092245106,0.15406050404394703,0.21302758008021883,0.003817357532082101,0.0423499970098308,0.026143637918502438,0.4587283244436863,0.008492900079731325,0.0004459311481276327,0.0015633709467808474,13567.87
2007-11-01,13792.06,13924.16,13567.87,13924.16,13548.93,335560000.0,13533.466,13200.577619047619,12015.859801587303,1.0252177132364302,1.1263002584477741,1.0985961751404434,280068000.0,284772857.14285713,269936865.0793651,0.9834785618613331,1.0375314980325352,1.0549609704444411,137.6841722198148,259.52742856551083,1152.1967971393478,0.5305187701386256,0.11949709681684104,0.22524574726284657,-0.002002927525358369,0.02273280623294078,0.019024271906640702,0.454997903487503,0.008406480729134674,0.0013227129428158677,0.0017044483249241576,13930.01
2007-10-31,13869.04,13792.06,13930.01,13962.53,13767.68,277660000.0,13659.464000000002,13227.16285714286,12034.706309523808,1.0326828321028567,1.1350060108397013,1.0990848066375651,280990000.0,283110476.1904762,269978333.3333333,0.9925100751515478,1.0407872236660967,1.0486414694653627,157.4804385626228,302.9050457490123,1144.453448035938,0.5199003475601109,0.13760318415125053,0.26467222958596087,0.026690998660806698,0.04736759794346172,0.04175154729533679,0.5173162365791677,0.004577934534821306,0.000990691016426584,0.00169429462788117,13792.47
2007-10-30,13807.35,13869.04,13792.47,13869.29,13778.41,189730000.0,13685.77,13250.05523809524,12053.75992063492,1.0328839958834313,1.135394274492827,1.099246652109967,268464000.0,282554285.71428573,269476349.2063492,0.9501324650636034,0.9962432725197193,1.048530925056886,168.39591993240253,326.83670354624564,1133.494144475441,0.5152295262596644,0.14856355522712725,0.28834441283990864,-0.009873646896161659,0.009628180784045521,0.03611401373074723,0.5340375221333429,0.009407627367163638,0.002057296175247826,0.0018616266027504972,13870.26
2007-10-27,13675.66,13807.35,13870.26,13901.4,13805.31,207930000.0,13751.141999999998,13277.712857142858,12072.827936507938,1.0356559256816926,1.1390158190209005,1.0998013826562854,258132000.0,277690000.0,268824642.85714287,0.9295689437862364,0.9602244692171875,1.0329782160170795,162.65653589662622,353.7995755653455,1123.389741508422,0.45974203229812566,0.14479083250147945,0.31493929710474666,0.005640034018562366,0.024134264660277373,0.04370459274085831,0.5300691000229449,0.0020055377283226725,0.0018007574585192055,0.0019044542049453177,13806.7
2007-10-26,13677.85,13675.66,13806.7,13811.25,13675.25,311390000.0,13793.462,13318.106190476192,12095.172896825397,1.0356924477643628,1.1404104858741084,1.1011092031575487,264454000.0,278419523.8095238,268944523.8095238,0.9498399982212522,0.9833031595292709,1.0352303139167487,137.48751605108464,363.8070219547142,1101.3511462928311,0.37791331050283783,0.12483531389046103,0.33032790965832787,-0.0045824663704933785,0.015564431302454588,0.06546003994307958,0.6887339051856889,0.004854363157986228,0.002149031070431464,0.0018941040028602936,13671.92
2007-10-25,13675.58,13677.85,13671.92,13741.26,13547.63,274330000.0,13814.272,13362.319523809525,12116.176746031746,1.0338229059247661,1.1401510797970498,1.1028495047487576,252208000.0,278834761.9047619,268701071.4285714,0.9045070215676463,0.9386192569278394,1.0377136213946372,96.60058886932693,346.4825226523907,1080.4698831599221,0.2788036410316767,0.0894060911599041,0.32067763114236403,-0.009761927180282085,0.007668852959233783,0.07285944768445565,0.6316984825067579,0.0031743983774711313,0.0031169006508044625,0.0022652323482031654,13675.25
2007-10-24,13568.93,13675.58,13675.25,13690.45,13470.16,259150000.0,13763.320000000002,13395.384761904763,12135.954523809523,1.0274673139021444,1.1340945595171563,1.103776776323969,248506000.0,285353809.52380955,268377301.58730158,0.8708697473312161,0.9259575922785797,1.063256124255298,87.00286690617,341.3555795135005,1063.0018777618502,0.2548746003512418,0.08184639060972732,0.32112415476840406,0.00024356491260919661,-0.0182885726571625,0.05349175094446608,0.5734503092190422,0.0016225984464863885,0.0034421185611832454,0.0021278775503497803,13676.23
2007-10-23,13521.62,13568.93,13676.23,13684.6,13540.88,206550000.0,13740.072,13437.155714285715,12156.41888888889,1.022543184893827,1.1302729961500906,1.1053547789939546,251870000.0,281639523.8095238,267812658.73015872,0.8942991970485744,0.9404708544930203,1.0516288705131625,92.61559463659005,317.5750733519993,1042.5399826578073,0.2916337030455006,0.08883649181538321,0.3046166848607445,7.166230964695808e-05,-0.008427787046120077,0.06853560892066894,0.6053401665177875,-0.003666888303153111,0.0025664630039110583,0.001980939422151399,13566.97
2007-10-20,13888.47,13521.62,13566.97,13587.22,13407.49,229440000.0,13679.414,13463.67142857143,12174.408214285715,1.0160240520257158,1.1236204470249551,1.1058994565972304,256172000.0,277050476.1904762,267805833.33333334,0.9246401721536045,0.9565587008000199,1.0345199458207326,85.04265947087893,303.0530586905113,1027.443688215037,0.28061970348805343,0.082771114803014,0.29495831466637457,-0.007989043764253762,-0.021866208708416487,0.04279969316241024,0.5018242882729702,-0.0016778264619913888,0.003236937174720992,0.002059773879836089,13522.02
2007-10-19,13887.9,13888.47,13522.02,13888.47,13511.94,332350000.0,13622.478,13490.50857142857,12191.299444444445,1.0097823909211936,1.1173934380069501,1.1065685518516382,260364000.0,279267619.04761904,268166746.03174603,0.9323100217916932,0.9709033795308001,1.0413954122952995,72.95824264516642,280.1645953750732,1014.3350575998675,0.2604120715092242,0.0719271626259287,0.276205178235683,-0.0033131937344889027,-0.020618974845546024,0.04349134618055876,0.45940555376275033,-0.004403642018554615,0.002071105352288056,0.0017884401558977225,13888.96
2007-10-18,13920.66,13887.9,13888.96,13913.75,13820.35,205540000.0,13665.885999999999,13524.421428571428,12211.28650793651,1.0104599351754682,1.1191192665177496,1.1075345271590729,246606000.0,274059047.61904764,267551428.57142857,0.8998279828469359,0.9217143833495296,1.0243228716152482,141.80840359399613,283.375765498187,997.7658470322741,0.5004253039941181,0.14212593467273604,0.2840102879258211,0.02713647812974679,0.01587487346327356,0.054047305906825424,0.5689804365458608,-0.004149787491353719,0.002102563912293213,0.0016734819752818046,13892.54
2007-10-17,13986.34,13920.66,13892.54,14012.84,13774.67,315420000.0,13709.344000000001,13561.682857142856,12230.78365079365,1.0108881135484873,1.120888439483631,1.1088155300877098,257860000.0,277528095.2380952,267126706.34920636,0.9291311561763803,0.9653096971251827,1.0389380344295918,174.84268337532623,277.55066168226,982.2417872751214,0.6299487175263381,0.1780037111436327,0.28256857453827644,0.00025775868027568276,0.01588928904407604,0.05968627121940814,0.5471809480959456,0.0032298935706520553,0.00259239515320697,0.001958138471045782,13912.94
2007-10-16,14092.43,13986.34,13912.94,13992.03,13877.9,229920000.0,13756.686000000002,13594.155714285713,12251.954404761906,1.0119558940717068,1.1228156378588268,1.1095499758799412,262534000.0,275738095.2380952,266553571.42857143,0.9521136344011744,0.984920211696925,1.0344565775663785,194.56896278669944,276.81945582735125,960.4484107193704,0.7028731495955602,0.2025813782553593,0.2882189743226448,0.0014684139833320354,0.017308132431232946,0.051540283016942794,0.6219498689074612,0.003232732324185352,0.002845858257291505,0.0019022121074862535,13984.8
2007-10-13,14016.34,14092.43,13984.8,14118.52,13904.32,220490000.0,13840.251999999999,13626.427619047621,12270.501269841268,1.0156918883606356,1.1279288185248717,1.1105029305150704,260744000.0,272035238.0952381,265790674.6031746,0.958493472484307,0.981012597184949,1.023494291142406,182.04105284222294,281.14991228504584,948.4828444629588,0.6474874964842932,0.19192867209453487,0.29642066161379643,0.005164975914508275,0.030797591503482352,0.050928490000443305,0.501967030358748,0.0035120826589223678,0.002476425140611958,0.002085409969437535,14093.08
2007-10-12,14079.1,14016.34,14093.08,14101.77,14013.74,178740000.0,13954.463999999998,13679.071904761906,12289.17376984127,1.0201323669584794,1.1355087218512199,1.113099396342785,230022000.0,266642857.14285713,264915476.19047618,0.8626595231717118,0.8682844932570587,1.0065204984518872,86.57982836621424,258.09934704496936,937.7590787445006,0.3354515590894897,0.09232630248925967,0.275229910213741,0.0077426920656713475,0.04223185589135347,0.08512229019330056,0.5012425952931576,0.006142886594674776,0.0024485607594369333,0.0017667734573702703,14015.12
2007-10-11,14165.02,14079.1,14015.12,14198.1,13950.25,235090000.0,13979.696000000002,13725.375714285712,12311.252857142857,1.0185292039364422,1.1355217996265206,1.1148642525299441,235932000.0,260845238.0952381,263170119.04761904,0.9044903473141345,0.896499955442546,0.9911658627476614,80.91565658095548,223.07964831998942,912.1869413477909,0.36272092586809457,0.088705124918144,0.24455474882196926,-0.005531792908292518,0.009083473492615839,0.07455335305311622,0.658360538575041,0.008354063754706825,0.003960725292136188,0.0017648437222445579,14078.69
2007-10-10,14043.73,14165.02,14078.69,14165.02,14009.51,163280000.0,14016.926000000001,13764.061428571427,12333.076269841271,1.0183713631867175,1.1365312022172716,1.11602824205583,205504000.0,249397619.04761904,262084960.31746033,0.8240014511155451,0.7841121434479701,0.9515907312862468,73.250687914402,209.5153463393999,888.0096865015707,0.3496196779578194,0.08248861361296922,0.23593813167152802,0.004535815604861015,0.013399277597905036,0.06123791956907316,0.641027882585652,0.0018204095470989647,0.0034949516162620037,0.002138727991474681,14164.53
2007-10-09,14065.36,14043.73,14164.53,14166.97,14034.39,176740000.0,14067.244,13805.228571428572,12352.54623015873,1.0189794342930112,1.1388133051997682,1.1176018542414452,194868000.0,244811428.57142857,260884444.44444445,0.7959922505952103,0.7469513961055555,0.938390286522282,70.31536126580866,198.41683769711852,873.998180597675,0.354382027664126,0.080452525905402,0.22702202602004634,0.006097158187302948,0.018083165743545227,0.0650006541343547,0.5299607910910447,0.0026760209320160306,0.0028947617190549814,0.0020966248945264135,14043.73
2007-10-06,13969.07,14065.36,14043.73,14067.96,14009.67,116420000.0,14079.029999999999,13823.456666666665,12370.786785714286,1.0184883809814091,1.1380868689983714,1.1174274446820078,174054000.0,238338095.23809522,259907857.14285713,0.7302819124493017,0.6696757916954086,0.9170099659861141,56.65321305930509,202.04838982828713,860.9889053870028,0.28039428132761857,0.06580016618662494,0.23467014332486563,-0.008528345098637306,0.004213860763114259,0.028020765774536674,0.48656361575127194,0.0036017697728102137,0.0030640295137315484,0.0018067941319064693,14066.01
2007-10-05,13967.89,13969.07,14066.01,14124.54,13968.83,183540000.0,14073.616,13848.342857142858,12387.098333333335,1.0162671552243485,1.1361511486615306,1.117965037855343,175014000.0,234716666.66666666,259082777.7777778,0.7456394234183058,0.6755138319155825,0.90595240903272,56.26701324881363,197.97293345379896,853.9570382199669,0.2842156867971282,0.06588974706046052,0.2318300858161017,0.0015864731093520493,-0.0019208008469404636,0.038587799223237934,0.4128883531716137,0.0008631055701810976,0.0013656892091277167,0.0016919370639054008,13974.31
2007-10-04,14038.86,13967.89,13974.31,14010.41,13951.63,143300000.0,14065.454000000002,13866.400476190474,12401.578214285715,1.0143550969951658,1.1341664550240567,1.1181157943444158,156656000.0,228217619.04761904,258462182.53968254,0.6864325403697807,0.6061080134071378,0.8829826352355438,68.50313043898755,190.88658861648253,849.7846474823588,0.35886822083986103,0.08061234177616707,0.2246293683723502,-0.006519261681173319,-0.0029118551963879945,0.027893137968826937,0.353394257644755,-0.00036813822108276224,0.0018509542681328336,0.0014846836194767382,13968.05
2007-10-03,14087.14,14038.86,13968.05,14038.94,13947.73,178920000.0,14043.326000000001,13885.456666666665,12415.408373015873,1.011369401606525,1.1311207475480474,1.1184051502362058,159784000.0,220758571.42857143,257603412.6984127,0.7237952255534488,0.6202712857188191,0.856970678750374,80.05438951074147,179.21217431361208,846.788486003874,0.4467017367394383,0.09453882620503089,0.21163747178394227,-0.00044796487268424835,-0.007858685715787565,0.02949468118429779,0.33246683869367577,-0.0005656319756589224,0.0013587343055968613,0.0013113796749924657,14047.31
